k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,noise_spectrum,f_ref_hz,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy
18,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5925111111111111,0.0004
19,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5848631578947369,0.0
20,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.57344,0.0
21,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5612952380952381,0.0
22,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5507454545454545,0.0
23,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5374434782608696,0.0
24,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5297333333333333,0.0
25,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.521472,0.0
26,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5140461538461538,0.0
27,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5090370370370371,0.0
28,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5035428571428572,0.0
29,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.4961931034482759,0.0
30,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.4908,0.0
1,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
6,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9996666666666667,0.998
7,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
8,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.99645,0.9792
9,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9534666666666667,0.7528
10,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.87676,0.4304
11,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.8076363636363636,0.2072
12,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7383666666666666,0.0852
13,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6865538461538462,0.0224
14,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6633714285714286,0.0068
15,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6444,0.0036
16,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.62875,0.0004
17,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.611764705882353,0.0008
18,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5975333333333334,0.0
19,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5823578947368421,0.0
20,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.57376,0.0
21,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5644,0.0
22,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5506727272727273,0.0
23,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5402260869565217,0.0
24,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5347,0.0
25,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.525008,0.0
26,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5144,0.0
27,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5098222222222222,0.0
28,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5022142857142857,0.0
29,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.49700689655172414,0.0
30,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.4902666666666667,0.0
1,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
6,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9998,0.9988
7,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
8,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.9976,0.986
9,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9533777777777778,0.764
10,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.88108,0.4592
11,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.8114181818181818,0.2148
12,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7347,0.0836
13,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6805230769230769,0.0236
14,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6543142857142857,0.0064
15,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6442666666666667,0.0036
16,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.631325,0.0008
17,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6129882352941176,0.0012
18,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5986888888888889,0.0
19,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5847578947368421,0.0
20,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.57144,0.0
21,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5604,0.0
22,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5524,0.0
23,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5448869565217391,0.0
24,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5320833333333334,0.0
25,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.522928,0.0
26,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5166923076923077,0.0
27,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5098814814814815,0.0
28,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5017714285714285,0.0
29,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.49692413793103446,0.0
30,300,0.3,4,2.0,1.0,0.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.48918666666666666,0.0
1,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
6,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
7,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
8,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.9986,0.992
9,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9558222222222222,0.7764
10,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.8854,0.4724
11,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.816,0.2348
12,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7337333333333333,0.0808
13,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6838461538461539,0.0284
14,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6589714285714285,0.0048
15,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6452533333333333,0.0036
16,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.629275,0.0008
17,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6099529411764706,0.0008
18,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5987333333333333,0.0
19,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5859578947368421,0.0004
20,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.57392,0.0
21,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5589333333333333,0.0
22,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5504363636363636,0.0
23,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.54,0.0
24,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5348833333333334,0.0
25,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.523104,0.0
26,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5161692307692308,0.0
27,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5162666666666667,0.0
28,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5037142857142857,0.0
29,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.4962620689655172,0.0
30,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.49364,0.0
1,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,,8.0,16.0,2.5,2500,1000.0,0.6356,0.6356
2,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,8.0,16.0,2.5,2500,1000.0,0.6126,0.3688
3,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,8.0,16.0,2.5,2500,1000.0,0.6125333333333334,0.2268
4,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,8.0,16.0,2.5,2500,1000.0,0.6215,0.1452
5,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,8.0,16.0,2.5,2500,1000.0,0.61576,0.092
6,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,8.0,16.0,2.5,2500,1000.0,0.6066666666666667,0.0484
7,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,8.0,16.0,2.5,2500,1000.0,0.6064571428571428,0.0324
8,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,8.0,16.0,2.5,2500,1000.0,0.6071,0.022
9,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,8.0,16.0,2.5,2500,1000.0,0.6157777777777778,0.0128
10,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,8.0,16.0,2.5,2500,1000.0,0.61148,0.01
11,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,8.0,16.0,2.5,2500,1000.0,0.5933454545454545,0.0024
12,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,8.0,16.0,2.5,2500,1000.0,0.5853333333333334,0.0008
13,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,8.0,16.0,2.5,2500,1000.0,0.5776,0.0008
14,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,8.0,16.0,2.5,2500,1000.0,0.5605142857142857,0.0
15,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,8.0,16.0,2.5,2500,1000.0,0.5467733333333333,0.0
16,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,8.0,16.0,2.5,2500,1000.0,0.549475,0.0
17,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,8.0,16.0,2.5,2500,1000.0,0.5355529411764706,0.0
18,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,8.0,16.0,2.5,2500,1000.0,0.5306888888888889,0.0
19,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,8.0,16.0,2.5,2500,1000.0,0.5253052631578947,0.0
20,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,8.0,16.0,2.5,2500,1000.0,0.51936,0.0
21,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,8.0,16.0,2.5,2500,1000.0,0.5114666666666666,0.0
22,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,8.0,16.0,2.5,2500,1000.0,0.5048909090909091,0.0
23,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,8.0,16.0,2.5,2500,1000.0,0.5024695652173913,0.0
24,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,8.0,16.0,2.5,2500,1000.0,0.49896666666666667,0.0
25,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,8.0,16.0,2.5,2500,1000.0,0.492416,0.0
26,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,8.0,16.0,2.5,2500,1000.0,0.49093846153846155,0.0
27,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,8.0,16.0,2.5,2500,1000.0,0.48435555555555554,0.0
28,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,8.0,16.0,2.5,2500,1000.0,0.48014285714285715,0.0
29,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,8.0,16.0,2.5,2500,1000.0,0.4770758620689655,0.0
30,400,0.4,4,2.0,0.003,-25.228787452803374,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,8.0,16.0,2.5,2500,1000.0,0.47368,0.0
1,400,0.4,4,2.0,0.005,-23.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,,8.0,16.0,2.5,2500,1000.0,0.7136,0.7136
2,400,0.4,4,2.0,0.005,-23.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,8.0,16.0,2.5,2500,1000.0,0.7094,0.5052
3,400,0.4,4,2.0,0.005,-23.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,8.0,16.0,2.5,2500,1000.0,0.7074666666666667,0.35
4,400,0.4,4,2.0,0.005,-23.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,8.0,16.0,2.5,2500,1000.0,0.7073,0.2552
5,400,0.4,4,2.0,0.005,-23.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,8.0,16.0,2.5,2500,1000.0,0.71304,0.1836
